Water Use,Power Use,Date,Zip,M_dist,Month,Year,ZPOP,ZAREA,ZAREALAND,Nreturns,AGI,SW,EIC,AWND,CLDD,HTDD,PRCP,TAVG
45.49,1033,2008-07-01,91324,0.05601122983164111,7,2008,27669,11437330,11373551,11823,735011,499233.0,3575.0,3.3,83.0,0.0,0.0,21.0
30.21,323,2008-07-01,90037,0.17362581656759707,7,2008,62276,7351184,7351184,20572,484425,428398.0,21191.0,3.3,83.0,0.0,0.0,21.0
20.61,355,2008-07-01,90001,0.24751979776296204,7,2008,57110,9071361,9071361,18561,467773,421709.0,18650.0,3.3,83.0,0.0,0.0,21.0
19.41,347,2008-07-01,90063,0.2567565454123827,7,2008,55758,8476100,8476100,18911,544099,477209.0,14024.0,3.3,83.0,0.0,0.0,21.0
82.11,1467,2008-07-01,91302,0.22586351926984488,7,2008,25709,69273356,69143126,12150,2315019,1324983.0,890.0,3.3,83.0,0.0,0.0,21.0
43.71,590,2008-07-01,91402,0.06971240551161505,7,2008,69817,9730355,9652884,24484,767715,676185.0,16465.0,3.3,83.0,0.0,0.0,21.0
31.66,1200,2008-07-01,91307,0.1624647464912138,7,2008,24474,20860392,20836532,11452,934581,653047.0,1673.0,3.3,83.0,0.0,0.0,21.0
151.19,385,2008-07-01,90010,0.7575922922881587,7,2008,3800,1184445,1184445,2055,294093,122651.0,361.0,3.3,83.0,0.0,0.0,21.0
29.56,891,2008-07-01,91306,0.17862905487769992,7,2008,45061,10781255,10718165,19212,835486,699796.0,7353.0,3.3,83.0,0.0,0.0,21.0
28.27,953,2008-07-01,90402,0.18855855860082707,7,2008,12250,5516813,5189913,5890,2067107,860389.0,196.0,3.3,83.0,0.0,0.0,21.0
35.22,593,2008-07-01,91411,0.13506239513126597,7,2008,24628,5289571,5289571,9448,430855,336333.0,4237.0,3.3,83.0,0.0,0.0,21.0
19.79,340,2008-07-01,90044,0.2538315753233995,7,2008,89779,13303825,13303825,31106,805687,698006.0,33008.0,3.3,83.0,0.0,0.0,21.0
43.89,1355,2008-07-01,91364,0.06832689336420196,7,2008,25851,19680220,19665436,12805,1635644,1029950.0,1490.0,3.3,83.0,0.0,0.0,21.0
108.35,0,2008-07-01,90502,0.4278404012038424,7,2008,18010,5821657,5788343,8217,428418,359251.0,2117.0,3.3,83.0,0.0,0.0,21.0
82.51,364,2008-07-01,90744,0.22894243515298512,7,2008,53815,24557568,21593280,19736,659048,587651.0,13099.0,3.3,83.0,0.0,0.0,21.0
0.0,0,2008-07-01,90040,0.4061609386417613,7,2008,12520,14457577,14454795,5102,188247,153991.0,3128.0,3.3,83.0,0.0,0.0,21.0
41.18,604,2008-07-01,91303,0.08918654847247687,7,2008,26855,5644978,5603372,10074,376098,325415.0,5128.0,3.3,83.0,0.0,0.0,21.0
31.79,593,2008-07-01,90064,0.16146409882919324,7,2008,25403,10363493,10360459,13940,1822924,1105519.0,1087.0,3.3,83.0,0.0,0.0,21.0
33.87,911,2008-07-01,91040,0.1454537362368642,7,2008,20372,21257816,21244063,9319,580521,442977.0,1880.0,3.3,83.0,0.0,0.0,21.0
35.18,617,2008-07-01,91606,0.13537028671957999,7,2008,44958,8656643,8631179,19082,642913,545198.0,9800.0,3.3,83.0,0.0,0.0,21.0
61.77,459,2008-07-01,90021,0.06930064661216534,7,2008,3951,5435244,5362540,1075,75267,41458.0,423.0,3.3,83.0,0.0,0.0,21.0
0.0,554,2008-07-01,90403,0.4061609386417613,7,2008,24525,3944526,3697303,14444,1520303,998540.0,803.0,3.3,83.0,0.0,0.0,21.0
30.24,520,2008-07-01,90732,0.17339489787636156,7,2008,21115,9860855,8903149,10255,768799,544913.0,1099.0,3.3,83.0,0.0,0.0,21.0
20.98,420,2008-07-01,90032,0.24467180057105736,7,2008,45786,12375736,12347050,18296,629627,554013.0,10631.0,3.3,83.0,0.0,0.0,21.0
104.68,374,2008-07-01,90020,0.3995913479760312,7,2008,38967,2927480,2927480,14996,824982,526453.0,6733.0,3.3,83.0,0.0,0.0,21.0
17.0,254,2008-07-01,90275,0.2753070136083024,7,2008,41804,43402847,35004660,19356,2676707,1433575.0,1227.0,3.3,83.0,0.0,0.0,21.0
55.15,737,2008-07-01,91406,0.01834458874619487,7,2008,51558,21102152,21061927,21563,943320,769047.0,10237.0,3.3,83.0,0.0,0.0,21.0
38.77,832,2008-07-01,91403,0.1077370166683966,7,2008,23484,9443615,9404990,12978,1572417,1035052.0,1265.0,3.3,83.0,0.0,0.0,21.0
36.58,306,2008-07-01,90058,0.12459408112858927,7,2008,3223,15633185,15042486,1285,81758,39637.0,1270.0,3.3,83.0,0.0,0.0,21.0
6.5,349,2008-07-01,90405,0.35612855554073286,7,2008,27186,7310832,6854633,15207,1591677,1081064.0,1362.0,3.3,83.0,0.0,0.0,21.0
28.95,489,2008-07-01,91505,0.18332440159948873,7,2008,30778,13062729,13054296,16193,1035548,832882.0,2191.0,3.3,83.0,0.0,0.0,21.0
49.94,395,2008-07-01,90025,0.02175829063170634,7,2008,42147,6659051,6655173,23935,3135083,2187688.0,1848.0,3.3,83.0,0.0,0.0,21.0
27.42,367,2008-07-01,90019,0.19510125485250002,7,2008,64458,10080662,10070053,26684,1079060,871676.0,12640.0,3.3,83.0,0.0,0.0,21.0
54.22,1039,2008-07-01,91367,0.011186109317893891,7,2008,39499,19304376,19272057,18718,1542546,1030183.0,2136.0,3.3,83.0,0.0,0.0,21.0
22.86,561,2008-07-01,90041,0.2302008959202984,7,2008,27425,9383338,9352825,12572,672172,541198.0,2964.0,3.3,83.0,0.0,0.0,21.0
35.44,529,2008-07-01,90048,0.13336899139553887,7,2008,21397,4882696,4882696,12691,1142542,753464.0,737.0,3.3,83.0,0.0,0.0,21.0
45.18,315,2008-07-01,90038,0.0583973896410748,7,2008,28917,4060536,4057211,12126,383710,330114.0,5979.0,3.3,83.0,0.0,0.0,21.0
16.82,0,2008-07-01,90305,0.2766925257557155,7,2008,14853,6023139,6006924,7493,355433,277202.0,3137.0,3.3,83.0,0.0,0.0,21.0
40.41,471,2008-07-01,90036,0.09511346154752179,7,2008,36865,6401943,6398643,18339,1671732,1069043.0,1727.0,3.3,83.0,0.0,0.0,21.0
25.3,334,2008-07-01,90011,0.2114195090331431,7,2008,103892,11100953,11100424,31937,749675,678783.0,31837.0,3.3,83.0,0.0,0.0,21.0
25.47,382,2008-07-01,90008,0.21011096978280852,7,2008,32327,9581974,9513430,13333,568468,426690.0,8102.0,3.3,83.0,0.0,0.0,21.0
102.6,276,2008-07-01,90057,0.38358098538370194,7,2008,44998,2327917,2293706,12404,318593,278374.0,8691.0,3.3,83.0,0.0,0.0,21.0
69.79,1024,2008-07-01,91316,0.1310329100691265,7,2008,26898,13661450,12968532,13522,1448518,817004.0,1975.0,3.3,83.0,0.0,0.0,21.0
88.38,641,2008-07-01,90024,0.2741255257380676,7,2008,47452,7608226,7608226,15349,2872321,1258493.0,621.0,3.3,83.0,0.0,0.0,21.0
72.59,1332,2008-07-01,91356,0.15258532125110796,7,2008,29458,18996187,18996187,13609,1416462,820382.0,2392.0,3.3,83.0,0.0,0.0,21.0
22.45,491,2008-07-01,90039,0.2333567847005171,7,2008,28514,10278733,9764431,14690,835615,645960.0,3457.0,3.3,83.0,0.0,0.0,21.0
23.05,354,2008-07-01,90059,0.2287384108758068,7,2008,40952,8624370,8581870,13711,351257,310497.0,15988.0,3.3,83.0,0.0,0.0,21.0
34.35,357,2008-07-01,90023,0.1417590371770959,7,2008,45903,11030884,10941450,16014,424592,386600.0,12081.0,3.3,83.0,0.0,0.0,21.0
21.47,367,2008-07-01,90002,0.24090012861421062,7,2008,51223,7930685,7930685,16133,396358,352279.0,19329.0,3.3,83.0,0.0,0.0,21.0
42.08,903,2008-07-01,91604,0.08225898773541142,7,2008,29034,13534045,13343410,15477,1599208,1065561.0,1105.0,3.3,83.0,0.0,0.0,21.0
44.32,414,2008-07-01,90004,0.06501705878982623,7,2008,62180,7894533,7894533,25057,1398965,891086.0,12199.0,3.3,83.0,0.0,0.0,21.0
34.43,400,2008-07-01,90710,0.14114325400046787,7,2008,25457,6108785,6106901,11094,533327,430446.0,4219.0,3.3,83.0,0.0,0.0,21.0
15.39,409,2008-07-01,90047,0.28769965003794173,7,2008,48606,12252335,12251863,21554,732794,600392.0,15609.0,3.3,83.0,0.0,0.0,21.0
35.89,926,2008-07-01,91345,0.1299052110270061,7,2008,18496,8429521,8396240,7918,342774,285279.0,2960.0,3.3,83.0,0.0,0.0,21.0
38.78,1178,2008-07-01,91344,0.1076600437713181,7,2008,51747,43401915,42511968,23384,1485958,1102040.0,5065.0,3.3,83.0,0.0,0.0,21.0
45.08,1239,2008-07-01,90069,0.05916711861185986,7,2008,20483,5475785,5475785,14177,1726099,1147698.0,597.0,3.3,83.0,0.0,0.0,21.0
0.0,481,2008-07-01,91105,0.4061609386417613,7,2008,11254,9620106,9566884,5998,1101253,532513.0,311.0,3.3,83.0,0.0,0.0,21.0
42.61,881,2008-07-01,91343,0.07817942419025063,7,2008,60254,15344725,15310097,22781,1000607,809801.0,11617.0,3.3,83.0,0.0,0.0,21.0
22.01,434,2008-07-01,90042,0.2367435921719713,7,2008,62430,12111674,12027396,25542,992186,851844.0,13066.0,3.3,83.0,0.0,0.0,21.0
21.83,397,2008-07-01,90066,0.23812910431938442,7,2008,55277,12890748,12746971,27259,1824039,1310889.0,4138.0,3.3,83.0,0.0,0.0,21.0
38.81,813,2008-07-01,91423,0.10742912508008258,7,2008,30991,11361296,11299941,16267,1517134,1018153.0,1811.0,3.3,83.0,0.0,0.0,21.0
24.63,343,2008-07-01,90026,0.21657669313740296,7,2008,67869,11163835,10942889,29721,1130187,954653.0,13645.0,3.3,83.0,0.0,0.0,21.0
71.83,336,2008-07-01,90005,0.14673538107314152,7,2008,37681,2807559,2807559,13294,523049,369162.0,6680.0,3.3,83.0,0.0,0.0,21.0
24.23,349,2008-07-01,90018,0.21965560902054318,7,2008,49310,7500313,7500313,19138,563103,480700.0,15155.0,3.3,83.0,0.0,0.0,21.0
31.4,542,2008-07-01,91601,0.16446604181525495,7,2008,37180,6865017,6864519,17187,672829,579712.0,5821.0,3.3,83.0,0.0,0.0,21.0
68.6,459,2008-07-01,90022,0.12187313531678431,7,2008,67179,11357617,11346604,24562,711648,622985.0,17432.0,3.3,83.0,0.0,0.0,21.0
25.17,1326,2008-07-01,91355,0.21242015669516368,7,2008,32605,40487220,40079320,15084,1228107,941804.0,1631.0,3.3,83.0,0.0,0.0,21.0
16.91,379,2008-07-01,90043,0.275999769682009,7,2008,44789,10708405,10705820,19284,779185,615347.0,11914.0,3.3,83.0,0.0,0.0,21.0
711.26,0,2008-07-01,90071,5.068613338963999,7,2008,15,319155,319155,639,364405,75762.0,33.0,3.3,83.0,0.0,0.0,21.0
82.75,307,2008-07-01,90014,0.2307897846828692,7,2008,7005,733437,733437,2511,113271,91984.0,504.0,3.3,83.0,0.0,0.0,21.0
22.41,416,2008-07-01,90717,0.2336646762888311,7,2008,21318,5128003,5128003,9883,522782,424496.0,2541.0,3.3,83.0,0.0,0.0,21.0
35.19,742,2008-07-01,91401,0.1352933138225015,7,2008,39285,8968205,8943621,17251,842691,626352.0,7942.0,3.3,83.0,0.0,0.0,21.0
17.64,373,2008-07-01,90062,0.2703807481952781,7,2008,32821,5008337,5008337,12548,343409,300292.0,10989.0,3.3,83.0,0.0,0.0,21.0
38.3,320,2008-07-01,90033,0.11135474283108639,7,2008,48852,8535582,8461294,15460,403416,357181.0,13136.0,3.3,83.0,0.0,0.0,21.0
42.24,602,2008-07-01,91405,0.08102742138215531,7,2008,51145,8587857,8570051,19702,657140,545861.0,12448.0,3.3,83.0,0.0,0.0,21.0
29.88,367,2008-07-01,90031,0.17616592217118773,7,2008,39316,9148978,8945994,15058,454636,396598.0,10876.0,3.3,83.0,0.0,0.0,21.0
47.12,302,2008-07-01,90007,0.043464647607844804,7,2008,40920,6387018,6387018,12367,297574,262371.0,8488.0,3.3,83.0,0.0,0.0,21.0
200.04,300,2008-07-01,90017,1.1336048945166566,7,2008,23768,1881077,1881077,6831,422083,229419.0,4254.0,3.3,83.0,0.0,0.0,21.0
29.96,350,2008-07-01,90501,0.17555013899455968,7,2008,43180,14667670,14565670,18738,1001985,808795.0,6276.0,3.3,83.0,0.0,0.0,21.0
33.44,349,2008-07-01,90731,0.14876357081123992,7,2008,59662,40481090,23803092,23793,1149101,940785.0,9937.0,3.3,83.0,0.0,0.0,21.0
42.46,443,2008-07-01,90293,0.0793340176464282,7,2008,12132,11404980,7420242,6827,651178,478869.0,294.0,3.3,83.0,0.0,0.0,21.0
17.27,370,2008-07-01,90291,0.27322874538718284,7,2008,28341,7335173,6462163,14804,1163845,807289.0,1875.0,3.3,83.0,0.0,0.0,21.0
49.69,1126,2008-07-01,91311,0.02368261305866897,7,2008,36557,85493419,83081236,17369,1323653,900829.0,2888.0,3.3,83.0,0.0,0.0,21.0
31.87,906,2008-07-01,91214,0.1608483156525652,7,2008,30356,19598833,19546295,13591,1020702,742668.0,2260.0,3.3,83.0,0.0,0.0,21.0
51.56,727,2008-07-01,91504,0.009288681304988463,7,2008,24939,12812967,12783282,11784,763071,554937.0,2640.0,3.3,83.0,0.0,0.0,21.0
52.49,321,2008-07-01,90015,0.002130201876687484,7,2008,18986,4430188,4430188,6186,276327,196953.0,3903.0,3.3,83.0,0.0,0.0,21.0
65.83,343,2008-07-01,90028,0.10055164282603841,7,2008,28714,3947880,3947880,13672,456208,379216.0,3911.0,3.3,83.0,0.0,0.0,21.0
54.55,1713,2008-07-01,91436,0.013726214921484549,7,2008,14372,14891780,14751608,9098,2822651,1470964.0,480.0,3.3,83.0,0.0,0.0,21.0
62.38,1985,2008-07-01,90077,0.07399599333395415,7,2008,9377,19335985,18985951,4285,1525492,623153.0,147.0,3.3,83.0,0.0,0.0,21.0
39.01,291,2008-07-01,90232,0.10588966713851251,7,2008,15149,5490049,5454835,8201,620591,465313.0,1270.0,3.3,83.0,0.0,0.0,21.0
15.97,426,2008-12-01,90230,0.2832352220073885,12,2008,31766,11785759,11672688,15572,1008925,765127.0,3537.0,2.6,0.0,174.7,63.8,12.7
26.58,1107,2008-12-01,90272,0.20156697820709446,12,2008,22986,60557886,59133992,11165,3569670,1750980.0,355.0,2.6,0.0,174.7,63.8,12.7
25.6,518,2008-12-01,91607,0.20911032212078795,12,2008,27927,6376445,6318261,14046,814778,611688.0,2643.0,2.6,0.0,174.7,63.8,12.7
55.44,316,2008-12-01,90013,0.020576802761471516,12,2008,11772,1773762,1737681,3186,224173,115494.0,589.0,2.6,0.0,174.7,63.8,12.7
23.47,358,2008-12-01,90061,0.22550554919850957,12,2008,26872,6896569,6895207,10076,274753,238903.0,9757.0,2.6,0.0,174.7,63.8,12.7
35.96,550,2008-12-01,91352,0.1293664007474566,12,2008,47807,30813290,30221660,19128,725594,590656.0,11188.0,2.6,0.0,174.7,63.8,12.7
27.64,547,2008-12-01,91602,0.1934078511167729,12,2008,17473,5370807,5302419,10134,750225,555015.0,1006.0,2.6,0.0,174.7,63.8,12.7
85.6,0,2008-12-01,91350,0.2527270603502431,12,2008,33348,43948937,43886336,14808,1054201,898276.0,1865.0,2.6,0.0,174.7,63.8,12.7
21.24,634,2008-12-01,90068,0.24267050524701622,12,2008,22286,20202252,19731266,11769,1181249,763067.0,645.0,2.6,0.0,174.7,63.8,12.7
351.93,908,2008-12-01,90067,2.3027462282420723,12,2008,2424,849895,849895,3606,2706966,1433083.0,80.0,2.6,0.0,174.7,63.8,12.7
26.71,508,2008-12-01,90045,0.2005663305450739,12,2008,39480,27779824,27779045,17824,1463823,1086342.0,2467.0,2.6,0.0,174.7,63.8,12.7
38.7,294,2008-12-01,90029,0.10827582694794614,12,2008,38617,3526895,3526895,16273,466077,401892.0,9186.0,2.6,0.0,174.7,63.8,12.7
20.91,507,2008-12-01,91335,0.24521061085060689,12,2008,74363,17083043,17002131,30759,1203789,1009025.0,14143.0,2.6,0.0,174.7,63.8,12.7
33.24,540,2008-12-01,90292,0.15030302875281,12,2008,21576,8131830,5280289,12371,1368014,881361.0,564.0,2.6,0.0,174.7,63.8,12.7
20.97,498,2008-12-01,90248,0.24474877346813587,12,2008,9947,12398396,12155495,5122,291550,217194.0,1567.0,2.6,0.0,174.7,63.8,12.7
20.0,529,2008-12-01,91331,0.25221514448475085,12,2008,103689,23048758,22928415,38355,1185647,1043358.0,28065.0,2.6,0.0,174.7,63.8,12.7
19.53,520,2008-12-01,91340,0.2558328706474406,12,2008,34188,8756157,8756157,13322,445814,391047.0,8511.0,2.6,0.0,174.7,63.8,12.7
33.63,630,2008-12-01,91325,0.14730108576674827,12,2008,32417,12494338,12486897,14277,862089,605192.0,3790.0,2.6,0.0,174.7,63.8,12.7
42.51,2031,2008-12-01,90210,0.07894915316103569,12,2008,21741,26383345,26226245,10430,4703101,1586884.0,520.0,2.6,0.0,174.7,63.8,12.7
276.0,0,2008-12-01,91201,1.718291020724982,12,2008,22781,6143646,6116160,10115,494601,369000.0,3797.0,2.6,0.0,174.7,63.8,12.7
825.0,0,2008-12-01,90211,5.944103070334918,12,2008,8434,1813980,1813980,5438,894757,471144.0,780.0,2.6,0.0,174.7,63.8,12.7
299.0,0,2008-12-01,90265,1.895328684005544,12,2008,18116,298041072,279184812,7837,1771931,682034.0,533.0,2.6,0.0,174.7,63.8,12.7
0.0,430,2008-12-01,90245,0.4061609386417613,12,2008,16654,15142094,14148053,9379,851578,653697.0,736.0,2.6,0.0,174.7,63.8,12.7
21.87,480,2008-12-01,90035,0.23782121273107037,12,2008,28418,5330221,5330221,13469,1058332,708021.0,1906.0,2.6,0.0,174.7,63.8,12.7
23.35,447,2008-12-01,91605,0.22642922396345164,12,2008,56343,14189685,14151285,22243,734257,605003.0,13685.0,2.6,0.0,174.7,63.8,12.7
94.71,286,2008-12-01,90012,0.32284936958876137,12,2008,31103,8528623,8375660,8834,364793,288859.0,4741.0,2.6,0.0,174.7,63.8,12.7
27.48,554,2008-12-01,91342,0.19463941747002897,12,2008,91725,143422182,142711370,35734,1505174,1292218.0,18091.0,2.6,0.0,174.7,63.8,12.7
26.6,565,2008-12-01,90046,0.20141303241293743,12,2008,48581,14974008,14970999,26948,1940187,1384367.0,2223.0,2.6,0.0,174.7,63.8,12.7
75.08,396,2008-12-01,90094,0.1717515726236557,12,2008,5464,1582611,1582611,2612,281634,231704.0,173.0,2.6,0.0,174.7,63.8,12.7
14.57,521,2008-12-01,91042,0.29401142759837917,12,2008,27585,129350937,129196196,11779,584777,464556.0,3552.0,2.6,0.0,174.7,63.8,12.7
49.64,668,2008-12-01,90212,0.024067477544061473,12,2008,11555,2474163,2474163,8121,2616341,1372450.0,650.0,2.6,0.0,174.7,63.8,12.7
40.27,404,2008-12-01,90027,0.09619108210662082,12,2008,45151,21671926,21402832,23660,1406329,982450.0,5524.0,2.6,0.0,174.7,63.8,12.7
26.35,609,2008-12-01,91304,0.20333735483990006,12,2008,50231,24409414,24360147,20972,1168264,894798.0,7230.0,2.6,0.0,174.7,63.8,12.7
18.96,424,2008-12-01,90247,0.2602203257809154,12,2008,47487,9734119,9723269,20744,792278,654006.0,9747.0,2.6,0.0,174.7,63.8,12.7
0.0,682,2008-12-01,91205,0.4061609386417613,12,2008,37810,4898344,4897491,16129,536008,457280.0,7570.0,2.6,0.0,174.7,63.8,12.7
14.41,542,2008-12-01,90056,0.2952429939516353,12,2008,7827,4090954,4090954,4421,354274,232623.0,1011.0,2.6,0.0,174.7,63.8,12.7
18.56,374,2008-12-01,90016,0.2632992416640556,12,2008,47596,9402209,9393921,20134,678436,570517.0,13117.0,2.6,0.0,174.7,63.8,12.7
26.74,385,2008-12-01,90034,0.20033541185383838,12,2008,57964,8085207,8062311,28191,1579750,1244232.0,5695.0,2.6,0.0,174.7,63.8,12.7
33.16,929,2008-12-01,90049,0.15091881192943807,12,2008,35482,38906432,38905061,19260,5060939,2124002.0,613.0,2.6,0.0,174.7,63.8,12.7
18.34,359,2008-12-01,90003,0.2649926453997827,12,2008,66266,9198045,9197642,21982,524938,463744.0,25506.0,2.6,0.0,174.7,63.8,12.7
43.2,282,2008-12-01,90006,0.0736380232626188,12,2008,59185,4972248,4972248,19691,469843,398768.0,14946.0,2.6,0.0,174.7,63.8,12.7
14.34,423,2008-12-01,90065,0.2957818042311848,12,2008,45527,13674178,13671567,19947,931863,749994.0,8793.0,2.6,0.0,174.7,63.8,12.7
24.63,775,2008-12-01,91326,0.21657669313740296,12,2008,33708,21152755,21131468,15268,1357280,919432.0,1698.0,2.6,0.0,174.7,63.8,12.7
28.97,652,2008-12-01,91324,0.18317045580533173,12,2008,27669,11437330,11373551,11823,735011,499233.0,3575.0,2.6,0.0,174.7,63.8,12.7
25.26,336,2008-12-01,90037,0.21172740062145712,12,2008,62276,7351184,7351184,20572,484425,428398.0,21191.0,2.6,0.0,174.7,63.8,12.7
16.96,377,2008-12-01,90001,0.27561490519661647,12,2008,57110,9071361,9071361,18561,467773,421709.0,18650.0,2.6,0.0,174.7,63.8,12.7
15.77,343,2008-12-01,90063,0.2847746799489586,12,2008,55758,8476100,8476100,18911,544099,477209.0,14024.0,2.6,0.0,174.7,63.8,12.7
52.16,878,2008-12-01,91302,0.004670307480278197,12,2008,25709,69273356,69143126,12150,2315019,1324983.0,890.0,2.6,0.0,174.7,63.8,12.7
34.62,424,2008-12-01,91402,0.13968076895597628,12,2008,69817,9730355,9652884,24484,767715,676185.0,16465.0,2.6,0.0,174.7,63.8,12.7
16.8,748,2008-12-01,91307,0.2768464715498725,12,2008,24474,20860392,20836532,11452,934581,653047.0,1673.0,2.6,0.0,174.7,63.8,12.7
111.98,389,2008-12-01,90010,0.4557815628433399,12,2008,3800,1184445,1184445,2055,294093,122651.0,361.0,2.6,0.0,174.7,63.8,12.7
19.36,561,2008-12-01,91306,0.25714140989777523,12,2008,45061,10781255,10718165,19212,835486,699796.0,7353.0,2.6,0.0,174.7,63.8,12.7
18.24,1108,2008-12-01,90402,0.2657623743705678,12,2008,12250,5516813,5189913,5890,2067107,860389.0,196.0,2.6,0.0,174.7,63.8,12.7
26.04,439,2008-12-01,91411,0.20572351464933372,12,2008,24628,5289571,5289571,9448,430855,336333.0,4237.0,2.6,0.0,174.7,63.8,12.7
16.52,373,2008-12-01,90044,0.2790017126680707,12,2008,89779,13303825,13303825,31106,805687,698006.0,33008.0,2.6,0.0,174.7,63.8,12.7
23.28,863,2008-12-01,91364,0.22696803424300116,12,2008,25851,19680220,19665436,12805,1635644,1029950.0,1490.0,2.6,0.0,174.7,63.8,12.7
72.74,0,2008-12-01,90502,0.15373991470728549,12,2008,18010,5821657,5788343,8217,428418,359251.0,2117.0,2.6,0.0,174.7,63.8,12.7
96.99,361,2008-12-01,90744,0.34039919012266057,12,2008,53815,24557568,21593280,19736,659048,587651.0,13099.0,2.6,0.0,174.7,63.8,12.7
0.0,0,2008-12-01,90040,0.4061609386417613,12,2008,12520,14457577,14454795,5102,188247,153991.0,3128.0,2.6,0.0,174.7,63.8,12.7
30.62,415,2008-12-01,91303,0.17046992778737835,12,2008,26855,5644978,5603372,10074,376098,325415.0,5128.0,2.6,0.0,174.7,63.8,12.7
19.57,595,2008-12-01,90064,0.2555249790591266,12,2008,25403,10363493,10360459,13940,1822924,1105519.0,1087.0,2.6,0.0,174.7,63.8,12.7
16.89,651,2008-12-01,91040,0.276153715476166,12,2008,20372,21257816,21244063,9319,580521,442977.0,1880.0,2.6,0.0,174.7,63.8,12.7
24.75,423,2008-12-01,91606,0.2156530183724609,12,2008,44958,8656643,8631179,19082,642913,545198.0,9800.0,2.6,0.0,174.7,63.8,12.7
45.65,384,2008-12-01,90021,0.05477966347838506,12,2008,3951,5435244,5362540,1075,75267,41458.0,423.0,2.6,0.0,174.7,63.8,12.7
0.0,769,2008-12-01,90403,0.4061609386417613,12,2008,24525,3944526,3697303,14444,1520303,998540.0,803.0,2.6,0.0,174.7,63.8,12.7
21.12,553,2008-12-01,90732,0.24359418001195826,12,2008,21115,9860855,8903149,10255,768799,544913.0,1099.0,2.6,0.0,174.7,63.8,12.7
16.01,412,2008-12-01,90032,0.2829273304190744,12,2008,45786,12375736,12347050,18296,629627,554013.0,10631.0,2.6,0.0,174.7,63.8,12.7
84.98,388,2008-12-01,90020,0.2479547407313759,12,2008,38967,2927480,2927480,14996,824982,526453.0,6733.0,2.6,0.0,174.7,63.8,12.7
7.0,296,2008-12-01,90275,0.35227991068680764,12,2008,41804,43402847,35004660,19356,2676707,1433575.0,1227.0,2.6,0.0,174.7,63.8,12.7
38.63,493,2008-12-01,91406,0.10881463722749567,12,2008,51558,21102152,21061927,21563,943320,769047.0,10237.0,2.6,0.0,174.7,63.8,12.7
24.87,646,2008-12-01,91403,0.21472934360751883,12,2008,23484,9443615,9404990,12978,1572417,1035052.0,1265.0,2.6,0.0,174.7,63.8,12.7
30.77,298,2008-12-01,90058,0.16931533433120077,12,2008,3223,15633185,15042486,1285,81758,39637.0,1270.0,2.6,0.0,174.7,63.8,12.7
4.33,367,2008-12-01,90405,0.3728316742067685,12,2008,27186,7310832,6854633,15207,1591677,1081064.0,1362.0,2.6,0.0,174.7,63.8,12.7
21.83,418,2008-12-01,91505,0.23812910431938442,12,2008,30778,13062729,13054296,16193,1035548,832882.0,2191.0,2.6,0.0,174.7,63.8,12.7
35.82,412,2008-12-01,90025,0.13044402130655564,12,2008,42147,6659051,6655173,23935,3135083,2187688.0,1848.0,2.6,0.0,174.7,63.8,12.7
22.68,373,2008-12-01,90019,0.2315864080677115,12,2008,64458,10080662,10070053,26684,1079060,871676.0,12640.0,2.6,0.0,174.7,63.8,12.7
28.58,671,2008-12-01,91367,0.1861723987913934,12,2008,39499,19304376,19272057,18718,1542546,1030183.0,2136.0,2.6,0.0,174.7,63.8,12.7
14.51,470,2008-12-01,90041,0.29447326498085025,12,2008,27425,9383338,9352825,12572,672172,541198.0,2964.0,2.6,0.0,174.7,63.8,12.7
27.14,468,2008-12-01,90048,0.19725649597069816,12,2008,21397,4882696,4882696,12691,1142542,753464.0,737.0,2.6,0.0,174.7,63.8,12.7
36.76,305,2008-12-01,90038,0.12320856898117619,12,2008,28917,4060536,4057211,12126,383710,330114.0,5979.0,2.6,0.0,174.7,63.8,12.7
9.07,0,2008-12-01,90305,0.33634652099155704,12,2008,14853,6023139,6006924,7493,355433,277202.0,3137.0,2.6,0.0,174.7,63.8,12.7
32.54,398,2008-12-01,90036,0.15569113154830538,12,2008,36865,6401943,6398643,18339,1671732,1069043.0,1727.0,2.6,0.0,174.7,63.8,12.7
21.61,338,2008-12-01,90011,0.23982250805511154,12,2008,103892,11100953,11100424,31937,749675,678783.0,31837.0,2.6,0.0,174.7,63.8,12.7
20.54,404,2008-12-01,90008,0.2480586080425116,12,2008,32327,9581974,9513430,13333,568468,426690.0,8102.0,2.6,0.0,174.7,63.8,12.7
